match_id,league,date,matchday,home_team,away_team,home_goals,away_goals,result,b365_overround,pin_overround,avg_overround,league_name,result_label
502507,BL1,2025-01-10,16,Dortmund,Leverkusen,2,3,A,0.05698837443119609,0.029716145107581582,0.047544262746206156,Bundesliga,Away win
502510,BL1,2025-01-11,16,Freiburg,Holstein Kiel,3,2,H,0.04350132625994707,0.03193261536602532,0.051298404994503555,Bundesliga,Home win
502509,BL1,2025-01-11,16,Heidenheim,Union Berlin,2,0,H,0.0599747474747474,0.027744131491390878,0.04965642940326487,Bundesliga,Home win
502508,BL1,2025-01-11,16,Hoffenheim,Wolfsburg,0,1,A,0.053830227743271175,0.0285454528587199,0.051008051589397585,Bundesliga,Away win
502512,BL1,2025-01-11,16,Mainz,Bochum,2,0,H,0.056060606060606144,0.02994262049378338,0.04862438856643525,Bundesliga,Home win
502514,BL1,2025-01-11,16,St Pauli,Frankfurt,0,1,A,0.04494821184287656,0.029590394773195694,0.04653128092894332,Bundesliga,Away win
502513,BL1,2025-01-11,16,M'gladbach,Bayern,0,1,A,0.06735588972431072,0.0321244941521297,0.047022183396519424,Bundesliga,Away win
502506,BL1,2025-01-12,16,RB Leipzig,Bremen,4,2,H,0.06722106722106713,0.029605887883555226,0.05006351904657458,Bundesliga,Home win
502511,BL1,2025-01-12,16,Augsburg,Stuttgart,0,1,A,0.052996316154210854,0.030101280474693848,0.047970493035084605,Bundesliga,Away win
502523,BL1,2025-01-14,17,Holstein Kiel,Dortmund,4,2,H,0.05402764204942079,0.028936545240893174,0.04802076172701808,Bundesliga,Home win
502518,BL1,2025-01-14,17,Frankfurt,Freiburg,4,1,H,0.05197149964889314,0.029173201780627878,0.04706407328661055,Bundesliga,Home win
502515,BL1,2025-01-14,17,Leverkusen,Mainz,1,0,H,0.05077030812324912,0.03391057575502909,0.045699332634746126,Bundesliga,Home win
502520,BL1,2025-01-14,17,Wolfsburg,M'gladbach,5,1,H,0.05720720720720718,0.030328874794540717,0.04743538234900235,Bundesliga,Home win
502522,BL1,2025-01-15,17,Bochum,St Pauli,1,0,H,0.05399659863945572,0.027406469557998747,0.048172240996453564,Bundesliga,Home win
502517,BL1,2025-01-15,17,Bayern,Hoffenheim,5,0,H,0.05879563774300611,0.032969475132227366,0.04477036063224582,Bundesliga,Home win
502516,BL1,2025-01-15,17,Stuttgart,RB Leipzig,2,1,H,0.06169269327164084,0.02996967129910666,0.049761366641821514,Bundesliga,Home win
502521,BL1,2025-01-15,17,Union Berlin,Augsburg,0,2,A,0.05386086781435617,0.02881835758548079,0.048410862329308024,Bundesliga,Away win
502519,BL1,2025-01-15,17,Bremen,Heidenheim,3,3,D,0.05025690430314711,0.03162046875121627,0.050564435319426115,Bundesliga,Draw
502526,BL1,2025-01-17,18,Frankfurt,Dortmund,2,0,H,0.05102040816326525,0.02695679588703337,0.04721138526269142,Bundesliga,Home win
502530,BL1,2025-01-18,18,Bayern,Wolfsburg,3,2,H,0.054824561403508776,0.035923141186299246,0.04210637537479167,Bundesliga,Home win
502525,BL1,2025-01-18,18,Bochum,RB Leipzig,3,3,D,0.06226422915889396,0.028316028911290703,0.048163548163548064,Bundesliga,Draw
502532,BL1,2025-01-18,18,Heidenheim,St Pauli,0,2,A,0.059113300492610765,0.027579695845817653,0.046975849434944816,Bundesliga,Away win
502527,BL1,2025-01-18,18,Holstein Kiel,Hoffenheim,1,3,A,0.04950313458716815,0.027570345089057646,0.04812319378666752,Bundesliga,Away win
502528,BL1,2025-01-18,18,Stuttgart,Freiburg,4,0,H,0.05836574785251614,0.030456379529895106,0.049043459807338374,Bundesliga,Home win
502524,BL1,2025-01-18,18,Leverkusen,M'gladbach,3,1,H,0.05406824146981615,0.03591391566851687,0.048079499977516926,Bundesliga,Home win
502531,BL1,2025-01-19,18,Union Berlin,Mainz,2,1,H,0.05829081494480737,0.026822897326494566,0.04830397182324764,Bundesliga,Home win
502529,BL1,2025-01-19,18,Bremen,Augsburg,0,2,A,0.05263157894736836,0.029751962264630283,0.0454050133377335,Bundesliga,Away win
502541,BL1,2025-01-24,19,Wolfsburg,Holstein Kiel,2,2,D,0.042342342342342354,0.039195781332814095,0.04799902250882826,Bundesliga,Draw
502537,BL1,2025-01-25,19,Augsburg,Heidenheim,2,1,H,0.06520146520146519,0.029667595622474785,0.04796974091849937,Bundesliga,Home win
502538,BL1,2025-01-25,19,Dortmund,Bremen,2,2,D,0.05901116427432207,0.03289473684210531,0.04962935588356787,Bundesliga,Draw
502535,BL1,2025-01-25,19,Freiburg,Bayern,1,2,A,0.059109311740890735,0.035164396970049916,0.04817476408593491,Bundesliga,Away win
502534,BL1,2025-01-25,19,Mainz,Stuttgart,2,0,H,0.05275974025974017,0.027353205312337536,0.04692754104595265,Bundesliga,Home win
502533,BL1,2025-01-25,19,RB Leipzig,Leverkusen,2,2,D,0.056022408963585235,0.02745153744524398,0.04727678282427794,Bundesliga,Draw
502540,BL1,2025-01-25,19,M'gladbach,Bochum,3,0,H,0.05025690430314711,0.030709466971639232,0.04931896166439387,Bundesliga,Home win
502536,BL1,2025-01-26,19,Hoffenheim,Frankfurt,2,2,D,0.05184837092731831,0.027746047788790973,0.04949952229378196,Bundesliga,Draw
502539,BL1,2025-01-26,19,St Pauli,Union Berlin,3,0,H,0.05053191489361697,0.027645946885514583,0.046270359995850274,Bundesliga,Home win
502548,BL1,2025-01-31,20,Bremen,Mainz,1,0,H,0.04223020711373082,0.026010557021808545,0.04658291675580162,Bundesliga,Home win
502550,BL1,2025-02-01,20,Bayern,Holstein Kiel,4,3,H,0.04865279910651954,0.036701860231271866,0.039700115612978815,Bundesliga,Home win
502545,BL1,2025-02-01,20,Bochum,Freiburg,0,1,A,0.05829081494480737,0.028434469985837207,0.04884291934651652,Bundesliga,Away win
502543,BL1,2025-02-01,20,Heidenheim,Dortmund,1,2,A,0.06492705645619345,0.03217323093834912,0.04852781449600441,Bundesliga,Away win
502546,BL1,2025-02-01,20,St Pauli,Augsburg,1,1,D,0.05699855699855716,0.027417704091001305,0.04650230460305638,Bundesliga,Draw
502549,BL1,2025-02-01,20,Stuttgart,M'gladbach,1,2,A,0.054682159945317776,0.029685806520584945,0.04668570963838836,Bundesliga,Away win
502542,BL1,2025-02-01,20,Union Berlin,RB Leipzig,0,0,D,0.05942376950780304,0.02762870158099484,0.04676446931381695,Bundesliga,Draw
502547,BL1,2025-02-02,20,Frankfurt,Wolfsburg,1,1,D,0.05970030288538197,0.0287453518915588,0.04645664298750152,Bundesliga,Draw
502544,BL1,2025-02-02,20,Leverkusen,Hoffenheim,3,1,H,0.05937921727395423,0.033678752888115726,0.04564862838010475,Bundesliga,Home win
502555,BL1,2025-02-07,21,Bayern,Bremen,3,0,H,0.044441570757360216,0.03417180902323391,0.04203400120295231,Bundesliga,Home win
502552,BL1,2025-02-08,21,Dortmund,Stuttgart,1,2,A,0.06169269327164084,0.029407650884677228,0.04484510837184241,Bundesliga,Away win
502554,BL1,2025-02-08,21,Freiburg,Heidenheim,1,0,H,0.05490196078431375,0.03210539678746027,0.046397201961358325,Bundesliga,Home win
502557,BL1,2025-02-08,21,Hoffenheim,Union Berlin,0,4,A,0.053830227743271175,0.027077497665732864,0.043097716365043226,Bundesliga,Away win
502556,BL1,2025-02-08,21,Mainz,Augsburg,0,0,D,0.05973266499582275,0.029564674244379363,0.044355528384819376,Bundesliga,Draw
502551,BL1,2025-02-08,21,Wolfsburg,Leverkusen,0,0,D,0.05386086781435617,0.02763815542971848,0.04512785960255972,Bundesliga,Draw
502553,BL1,2025-02-08,21,M'gladbach,Frankfurt,1,1,D,0.058099285341512985,0.027331229203903407,0.0456028138847131,Bundesliga,Draw
502558,BL1,2025-02-09,21,Holstein Kiel,Bochum,2,2,D,0.05738797268032658,0.026824213425320487,0.04406587002278184,Bundesliga,Draw
502559,BL1,2025-02-09,21,RB Leipzig,St Pauli,2,0,H,0.06658692185007986,0.03228580516641144,0.04449711145224233,Bundesliga,Home win
502561,BL1,2025-02-14,22,Augsburg,RB Leipzig,0,0,D,0.06119370825253179,0.02757830810184969,0.044608625066709706,Bundesliga,Draw
502562,BL1,2025-02-15,22,Bochum,Dortmund,2,0,H,0.049201694362984716,0.03346718617681432,0.043149979549618855,Bundesliga,Home win
502564,BL1,2025-02-15,22,St Pauli,Freiburg,0,1,A,0.05591397849462365,0.02715236884129424,0.04205622887294913,Bundesliga,Away win
502565,BL1,2025-02-15,22,Stuttgart,Wolfsburg,1,2,A,0.0545972775074941,0.03148230828361198,0.04261080723926636,Bundesliga,Away win
502567,BL1,2025-02-15,22,Union Berlin,M'gladbach,1,2,A,0.05386086781435617,0.028870816835469437,0.04179167065230094,Bundesliga,Away win
502560,BL1,2025-02-15,22,Leverkusen,Bayern,0,0,D,0.06349206349206349,0.027974199658240106,0.043586353104637876,Bundesliga,Draw
502563,BL1,2025-02-16,22,Bremen,Hoffenheim,1,3,A,0.06010869168763899,0.027742090475145975,0.046271253983814375,Bundesliga,Away win
502568,BL1,2025-02-16,22,Frankfurt,Holstein Kiel,3,1,H,0.050792742726381235,0.034778690035057735,0.04115041163877131,Bundesliga,Home win
502566,BL1,2025-02-16,22,Heidenheim,Mainz,0,2,A,0.055984555984555984,0.030046045345923034,0.04345418124506195,Bundesliga,Away win
502573,BL1,2025-02-21,23,Freiburg,Bremen,5,0,H,0.05494505494505497,0.02972141405627049,0.04349844031211991,Bundesliga,Home win
502569,BL1,2025-02-22,23,Holstein Kiel,Leverkusen,0,2,A,0.06797044763146465,0.03547615466701037,0.045565326219411784,Bundesliga,Away win
502577,BL1,2025-02-22,23,Mainz,St Pauli,2,0,H,0.046288650334893156,0.03155007812753552,0.042040522131913116,Bundesliga,Home win
502574,BL1,2025-02-22,23,M'gladbach,Augsburg,0,3,A,0.06568475154862585,0.029662268738458675,0.04324169530355104,Bundesliga,Away win
502576,BL1,2025-02-22,23,Wolfsburg,Bochum,1,1,D,0.0553791887125219,0.032294696025481295,0.04251872627418973,Bundesliga,Draw
502575,BL1,2025-02-22,23,Dortmund,Union Berlin,6,0,H,0.05145970272991063,0.033488367213987624,0.04597607364273304,Bundesliga,Home win
502572,BL1,2025-02-23,23,RB Leipzig,Heidenheim,2,2,D,0.07081807081807079,0.031085683846295398,0.04583516113594266,Bundesliga,Draw
502571,BL1,2025-02-23,23,Bayern,Frankfurt,4,0,H,0.060504201680672276,0.03265945092460121,0.049741530942438716,Bundesliga,Home win
502570,BL1,2025-02-23,23,Hoffenheim,Stuttgart,1,1,D,0.05750184774575029,0.028444083542971565,0.042333998990345734,Bundesliga,Draw
502579,BL1,2025-02-28,24,Stuttgart,Bayern,1,3,A,0.06003235920055339,0.0321353690661792,0.04164633691687403,Bundesliga,Away win
502581,BL1,2025-03-01,24,Bochum,Hoffenheim,0,1,A,0.06802595646409038,0.02885381380243235,0.04236846459214294,Bundesliga,Away win
502585,BL1,2025-03-01,24,Heidenheim,M'gladbach,0,3,A,0.05896116855633737,0.028215926175109818,0.04369064199338091,Bundesliga,Away win
502584,BL1,2025-03-01,24,RB Leipzig,Mainz,1,2,A,0.0597439544807965,0.029792407534663168,0.04402132806734205,Bundesliga,Away win
502580,BL1,2025-03-01,24,St Pauli,Dortmund,0,2,A,0.0567727080429159,0.02924710539458486,0.04224474079868967,Bundesliga,Away win
502583,BL1,2025-03-01,24,Bremen,Wolfsburg,1,2,A,0.0538302277432714,0.02730854054160492,0.042830747060878416,Bundesliga,Away win
502578,BL1,2025-03-01,24,Frankfurt,Leverkusen,1,4,A,0.053361053361053346,0.02959689988203662,0.04275194593281939,Bundesliga,Away win
502586,BL1,2025-03-02,24,Union Berlin,Holstein Kiel,0,1,A,0.05792635435785254,0.03296713999103984,0.04376337942722053,Bundesliga,Away win
502582,BL1,2025-03-02,24,Augsburg,Freiburg,0,0,D,0.06068315920532674,0.026770675512482134,0.043044129860850155,Bundesliga,Draw
502592,BL1,2025-03-07,25,M'gladbach,Mainz,1,3,A,0.060412420987185245,0.026546487220644455,0.04308074016859087,Bundesliga,Away win
502594,BL1,2025-03-08,25,Bayern,Bochum,2,3,A,0.04927099044746108,0.034736505324740596,0.045443394138842574,Bundesliga,Away win
502591,BL1,2025-03-08,25,Dortmund,Augsburg,0,1,A,0.06016399694889407,0.034750974883243746,0.043623990655629497,Bundesliga,Away win
502587,BL1,2025-03-08,25,Holstein Kiel,Stuttgart,2,2,D,0.05286865813181585,0.03023417895690006,0.045987299151855954,Bundesliga,Draw
502590,BL1,2025-03-08,25,Leverkusen,Bremen,0,2,A,0.051344939889831576,0.03146980509950237,0.047137505716689176,Bundesliga,Away win
502595,BL1,2025-03-08,25,Wolfsburg,St Pauli,1,1,D,0.05438459536820184,0.03152345055848027,0.04426670353250062,Bundesliga,Draw
502588,BL1,2025-03-08,25,Freiburg,RB Leipzig,0,0,D,0.06017316017316032,0.02749695946627906,0.044852479681715574,Bundesliga,Draw
502593,BL1,2025-03-09,25,Frankfurt,Union Berlin,1,2,A,0.057264957264957284,0.028156683808793215,0.04376079057420701,Bundesliga,Away win
502589,BL1,2025-03-09,25,Hoffenheim,Heidenheim,1,1,D,0.045883940620782715,0.030400227291419002,0.044277360066833804,Bundesliga,Draw
502600,BL1,2025-03-14,26,St Pauli,Hoffenheim,1,0,H,0.05516705516705511,0.026788595523401737,0.04365721183445248,Bundesliga,Home win
502602,BL1,2025-03-15,26,Augsburg,Wolfsburg,1,0,H,0.05769230769230771,0.027592673123474576,0.046681736436218424,Bundesliga,Home win
502601,BL1,2025-03-15,26,Mainz,Freiburg,2,2,D,0.06349206349206349,0.031090748443386218,0.047833487141091036,Bundesliga,Draw
502597,BL1,2025-03-15,26,Union Berlin,Bayern,1,1,D,0.06000294854784016,0.03818188734174233,0.044266870088329746,Bundesliga,Draw
502603,BL1,2025-03-15,26,Bremen,M'gladbach,2,4,A,0.05490387748452252,0.028439153439153486,0.043277210613674066,Bundesliga,Away win
502598,BL1,2025-03-15,26,RB Leipzig,Dortmund,2,0,H,0.0563114134542706,0.02869352869352859,0.04380206458747371,Bundesliga,Home win
502599,BL1,2025-03-16,26,Bochum,Frankfurt,1,3,A,0.05800591465990701,0.027574120794459756,0.04599059641864511,Bundesliga,Away win
502604,BL1,2025-03-16,26,Heidenheim,Holstein Kiel,3,1,H,0.055984555984555984,0.02853896110261278,0.04590599785343419,Bundesliga,Home win
502596,BL1,2025-03-16,26,Stuttgart,Leverkusen,3,4,A,0.06060606060606055,0.027852761296628836,0.043440140283755646,Bundesliga,Away win
502612,BL1,2025-03-28,27,Leverkusen,Bochum,3,1,H,0.05685161832702823,0.03376680816182698,0.04912681624738746,Bundesliga,Home win
502613,BL1,2025-03-29,27,Bayern,St Pauli,3,2,H,0.042850489054494734,0.036581839213418066,0.04499861392356341,Bundesliga,Home win
502609,BL1,2025-03-29,27,Hoffenheim,Augsburg,1,1,D,0.06223358908780896,0.028753626888146755,0.04742882834810613,Bundesliga,Draw
502608,BL1,2025-03-29,27,Holstein Kiel,Bremen,0,3,A,0.05814905814905802,0.02827365937798776,0.04698161722741401,Bundesliga,Away win
502606,BL1,2025-03-29,27,M'gladbach,RB Leipzig,1,0,H,0.06944444444444442,0.02729960749062066,0.047959346030851835,Bundesliga,Home win
502607,BL1,2025-03-29,27,Wolfsburg,Heidenheim,0,1,A,0.05517186631737725,0.02911214193552847,0.04825536772085881,Bundesliga,Away win
502605,BL1,2025-03-29,27,Frankfurt,Stuttgart,1,0,H,0.05098039215686301,0.02598097717486203,0.04554259040146125,Bundesliga,Home win
502611,BL1,2025-03-30,27,Freiburg,Union Berlin,1,2,A,0.05693815987933637,0.030118543006617315,0.04890716117057847,Bundesliga,Away win
502610,BL1,2025-03-30,27,Dortmund,Mainz,3,1,H,0.07171270543114794,0.03385463906435038,0.04838011767648398,Bundesliga,Home win
502616,BL1,2025-04-04,28,Augsburg,Bayern,1,3,A,0.05814536340852117,0.03339833753747179,0.04907928922265836,Bundesliga,Away win
502615,BL1,2025-04-05,28,Bochum,Stuttgart,0,4,A,0.05942376950780304,0.027916869720358672,0.0487341182776555,Bundesliga,Away win
502617,BL1,2025-04-05,28,Freiburg,Dortmund,1,4,A,0.06493506493506507,0.029253070323263408,0.047983353671892104,Bundesliga,Away win
502614,BL1,2025-04-05,28,Heidenheim,Leverkusen,0,1,A,0.05845469693718108,0.041878569101799545,0.05109762553680186,Bundesliga,Away win
502622,BL1,2025-04-05,28,Mainz,Holstein Kiel,1,1,D,0.05978090766823163,0.031347907690838506,0.05179036448215779,Bundesliga,Draw
502619,BL1,2025-04-05,28,RB Leipzig,Hoffenheim,3,1,H,0.06045751633986929,0.02954934537830267,0.046515858593015436,Bundesliga,Home win
502618,BL1,2025-04-05,28,Bremen,Frankfurt,2,0,H,0.06944444444444442,0.026925209626498692,0.04830925470398384,Bundesliga,Home win
502621,BL1,2025-04-06,28,St Pauli,M'gladbach,1,1,D,0.05275974025974017,0.028246615147491383,0.044757582356950376,Bundesliga,Draw
502620,BL1,2025-04-06,28,Union Berlin,Wolfsburg,1,0,H,0.051062091503268014,0.027318380259556907,0.04490165631469978,Bundesliga,Home win
502623,BL1,2025-04-11,29,Wolfsburg,RB Leipzig,2,3,A,0.04880390594676309,0.028709404805022487,0.050313253407245906,Bundesliga,Away win
502628,BL1,2025-04-12,29,Bochum,Augsburg,1,2,A,0.05148090091576596,0.027196857214278003,0.047873694932518474,Bundesliga,Away win
502629,BL1,2025-04-12,29,Hoffenheim,Mainz,2,0,H,0.0472085385878489,0.0271937202130641,0.0472929954738559,Bundesliga,Home win
502631,BL1,2025-04-12,29,Holstein Kiel,St Pauli,1,2,A,0.06226422915889396,0.027228780710674805,0.05038505486348632,Bundesliga,Away win
502630,BL1,2025-04-12,29,Leverkusen,Union Berlin,0,0,D,0.06849733028222738,0.032689752749048395,0.055198194385667865,Bundesliga,Draw
502627,BL1,2025-04-12,29,M'gladbach,Freiburg,1,2,A,0.04804804804804785,0.026636503065180728,0.048290773472225546,Bundesliga,Away win
502624,BL1,2025-04-12,29,Bayern,Dortmund,2,2,D,0.05404440636824459,0.03287548381006333,0.04733901045047806,Bundesliga,Draw
502626,BL1,2025-04-13,29,Stuttgart,Bremen,1,2,A,0.060032359200553165,0.02867235813871538,0.04807058376554241,Bundesliga,Away win
502625,BL1,2025-04-13,29,Frankfurt,Heidenheim,3,0,H,0.054225158271401064,0.030937453351246536,0.050027828955230724,Bundesliga,Home win
502636,BL1,2025-04-19,30,Freiburg,Hoffenheim,3,2,H,0.05338477082759252,0.028621812262615398,0.047915589049131846,Bundesliga,Home win
502634,BL1,2025-04-19,30,Heidenheim,Bayern,0,4,A,0.05406824146981615,0.04388386308225822,0.04762089094613886,Bundesliga,Away win
502637,BL1,2025-04-19,30,Mainz,Wolfsburg,2,2,D,0.057264957264957506,0.028803866929040245,0.046858677921740144,Bundesliga,Draw
502640,BL1,2025-04-19,30,RB Leipzig,Holstein Kiel,1,1,D,0.04620199146514925,0.031280376443115765,0.05056961767671053,Bundesliga,Draw
502639,BL1,2025-04-19,30,Bremen,Bochum,1,0,H,0.05774853801169577,0.03202371822962302,0.05023447420783711,Bundesliga,Home win
502633,BL1,2025-04-19,30,Union Berlin,Stuttgart,4,4,D,0.07189542483660127,0.02924876847290636,0.05311179614882944,Bundesliga,Draw
502635,BL1,2025-04-20,30,Augsburg,Frankfurt,0,0,D,0.056644880174292034,0.02783958749629667,0.04888251626263562,Bundesliga,Draw
502638,BL1,2025-04-20,30,Dortmund,M'gladbach,3,2,H,0.06305331497147337,0.03036534083245157,0.052734706291783784,Bundesliga,Home win
502632,BL1,2025-04-20,30,St Pauli,Leverkusen,1,1,D,0.0619195046439629,0.032698668746648174,0.047580156106340254,Bundesliga,Draw
502643,BL1,2025-04-25,31,Stuttgart,Heidenheim,0,1,A,0.06684815486993356,0.033029474151732074,0.05140042816608714,Bundesliga,Away win
502645,BL1,2025-04-26,31,Bayern,Mainz,3,0,H,0.048120300751879785,0.034363985253666796,0.051519751878225106,Bundesliga,Home win
502642,BL1,2025-04-26,31,Hoffenheim,Dortmund,2,3,A,0.05285834384195032,0.029233956107947545,0.04789268216056075,Bundesliga,Away win
502646,BL1,2025-04-26,31,Holstein Kiel,M'gladbach,4,3,H,0.05154929692509391,0.02715003906964686,0.045695851161344336,Bundesliga,Home win
502649,BL1,2025-04-26,31,Leverkusen,Augsburg,2,0,H,0.05286865813181607,0.04592195496316842,0.050064848244719684,Bundesliga,Home win
502644,BL1,2025-04-26,31,Wolfsburg,Freiburg,0,1,A,0.05978260869565233,0.02851410809580024,0.04886125687358378,Bundesliga,Away win
502641,BL1,2025-04-26,31,Frankfurt,RB Leipzig,4,0,H,0.044117647058823595,0.028547690746288712,0.04736407423604705,Bundesliga,Home win
502647,BL1,2025-04-27,31,Bochum,Union Berlin,1,1,D,0.06039355688724557,0.02722741606725787,0.04762420173560522,Bundesliga,Draw
502648,BL1,2025-04-27,31,Bremen,St Pauli,0,0,D,0.05375618533513271,0.028786548032738946,0.05007810588523132,Bundesliga,Draw
502657,BL1,2025-05-02,32,Heidenheim,Bochum,0,0,D,0.05298289528577382,0.027383327533880175,0.05071262953957212,Bundesliga,Draw
502654,BL1,2025-05-03,32,M'gladbach,Hoffenheim,4,4,D,0.054824561403508554,0.02757826902991578,0.04775510912455805,Bundesliga,Draw
502652,BL1,2025-05-03,32,RB Leipzig,Bayern,3,3,D,0.048552754435107426,0.02970243919410387,0.048752706292465975,Bundesliga,Draw
502651,BL1,2025-05-03,32,St Pauli,Stuttgart,0,1,A,0.05942376950780304,0.028193385626567036,0.04744028010856294,Bundesliga,Away win
502655,BL1,2025-05-03,32,Union Berlin,Bremen,2,2,D,0.06333056478405319,0.026835383899523224,0.04896438420465876,Bundesliga,Draw
502656,BL1,2025-05-03,32,Dortmund,Wolfsburg,4,0,H,0.05851268591426062,0.037323333193057584,0.05067881791192175,Bundesliga,Home win
502658,BL1,2025-05-04,32,Augsburg,Holstein Kiel,1,3,A,0.059523809523809534,0.02983438417421236,0.05009354096007468,Bundesliga,Away win
502650,BL1,2025-05-04,32,Freiburg,Leverkusen,2,2,D,0.06284038542103065,0.02636925150369951,0.04859197169823082,Bundesliga,Draw
502653,BL1,2025-05-04,32,Mainz,Frankfurt,1,1,D,0.057307307307307376,0.029309850007263716,0.04840396323110285,Bundesliga,Draw
502661,BL1,2025-05-09,33,Wolfsburg,Hoffenheim,2,2,D,0.06970324361628721,0.028480230387976313,0.04452320561486767,Bundesliga,Draw
502665,BL1,2025-05-10,33,Bochum,Mainz,1,4,A,0.061607507139942896,0.02741140715824253,0.049792467729889545,Bundesliga,Away win
502663,BL1,2025-05-10,33,Holstein Kiel,Freiburg,1,2,A,0.06438791732909377,0.028487870205058385,0.0498377826810541,Bundesliga,Away win
502662,BL1,2025-05-10,33,Union Berlin,Heidenheim,0,3,A,0.05129694154084419,0.028770968832301458,0.050673656080264085,Bundesliga,Away win
502659,BL1,2025-05-10,33,Bremen,RB Leipzig,0,0,D,0.06203007518796988,0.03060649461470466,0.048904882654644544,Bundesliga,Draw
502666,BL1,2025-05-10,33,Bayern,M'gladbach,2,0,H,0.061878829135466384,0.04306220095693791,0.04636896779194699,Bundesliga,Home win
502660,BL1,2025-05-11,33,Leverkusen,Dortmund,2,4,A,0.05531475748194037,0.02778517945613057,0.049015544883515005,Bundesliga,Away win
502667,BL1,2025-05-11,33,Frankfurt,St Pauli,2,2,D,0.05792635435785254,0.033194900973329444,0.05080431935555607,Bundesliga,Draw
502664,BL1,2025-05-11,33,Stuttgart,Augsburg,4,0,H,0.05901116427432207,0.03403266887466083,0.05167393122799746,Bundesliga,Home win
502674,BL1,2025-05-17,34,Augsburg,Union Berlin,1,2,A,0.04658605974395447,0.030418732601017684,0.049354269752049484,Bundesliga,Away win
502676,BL1,2025-05-17,34,Dortmund,Holstein Kiel,3,0,H,0.05688557677379302,0.035749403006040126,0.04741952926399562,Bundesliga,Home win
502671,BL1,2025-05-17,34,Freiburg,Frankfurt,1,3,A,0.05738797268032658,0.02747766746033098,0.04995579133510164,Bundesliga,Away win
502672,BL1,2025-05-17,34,Heidenheim,Bremen,1,4,A,0.05769230769230771,0.027040889864952344,0.04952546364056243,Bundesliga,Away win
502670,BL1,2025-05-17,34,Hoffenheim,Bayern,0,4,A,0.05050505050505061,0.0379443571281155,0.04857313738892688,Bundesliga,Away win
502668,BL1,2025-05-17,34,Mainz,Leverkusen,2,2,D,0.053305059959052326,0.02727443334653956,0.04752065848224407,Bundesliga,Draw
502673,BL1,2025-05-17,34,M'gladbach,Wolfsburg,0,1,A,0.0587172538392049,0.03269633778815195,0.04986541359691721,Bundesliga,Away win
502669,BL1,2025-05-17,34,RB Leipzig,Stuttgart,2,3,A,0.051568314726209374,0.02861071447458885,0.04896020670532564,Bundesliga,Away win
502675,BL1,2025-05-17,34,St Pauli,Bochum,0,2,A,0.05288400332240517,0.03149897643191313,0.048481740044811206,Bundesliga,Away win
540406,BL1,2025-08-22,1,Bayern,RB Leipzig,6,0,H,0.05343836491377463,0.03511475743659265,0.05759172831971826,Bundesliga,Home win
540407,BL1,2025-08-23,1,Frankfurt,Bremen,4,1,H,0.0545972775074941,0.030461468324891827,0.0627689304159893,Bundesliga,Home win
540409,BL1,2025-08-23,1,Freiburg,Augsburg,1,3,A,0.057748243612117944,0.028995177729654875,0.06158095950307918,Bundesliga,Away win
540414,BL1,2025-08-23,1,Heidenheim,Wolfsburg,1,3,A,0.05233002291825839,0.027894013321489997,0.060821491815315376,Bundesliga,Away win
540408,BL1,2025-08-23,1,Leverkusen,Hoffenheim,1,2,A,0.060032359200553165,0.030233305443389424,0.061608233662887146,Bundesliga,Away win
540412,BL1,2025-08-23,1,Union Berlin,Stuttgart,2,1,H,0.057017193122750776,0.029563910490650214,0.060845280794129764,Bundesliga,Home win
540413,BL1,2025-08-23,1,St Pauli,Dortmund,3,3,D,0.03468129783919238,0.029676538151114595,0.05913176381712404,Bundesliga,Draw
540410,BL1,2025-08-24,1,Mainz,1. FC Köln,0,1,A,0.06086856086856085,0.02894967637315693,0.06086856086856085,Bundesliga,Away win
540411,BL1,2025-08-24,1,M'gladbach,HSV,0,0,D,0.06169269327164084,0.028810070338870952,0.06147106465679264,Bundesliga,Draw
540423,BL1,2025-08-29,2,HSV,St Pauli,0,2,A,0.05399659863945572,0.02857183450784273,0.06048248340738449,Bundesliga,Away win
540421,BL1,2025-08-30,2,Hoffenheim,Frankfurt,1,3,A,0.055936544658349074,0.0322889948458267,0.059306788198608906,Bundesliga,Away win
540416,BL1,2025-08-30,2,RB Leipzig,Heidenheim,2,0,H,0.060115034943410084,0.036524247691291034,0.0570114474723471,Bundesliga,Home win
540418,BL1,2025-08-30,2,Stuttgart,M'gladbach,1,0,H,0.059164897381457804,0.03766199400605852,0.058889231559573485,Bundesliga,Home win
540417,BL1,2025-08-30,2,Bremen,Leverkusen,3,3,D,0.057748243612118166,0.03562094077378619,0.0597294654498044,Bundesliga,Draw
540420,BL1,2025-08-30,2,Augsburg,Bayern,2,3,A,0.05297157622739013,0.04011106403543874,0.057065200200987265,Bundesliga,Away win
540419,BL1,2025-08-31,2,Wolfsburg,Mainz,1,1,D,0.06333056478405319,0.028356455715128348,0.060173361826152405,Bundesliga,Draw
540415,BL1,2025-08-31,2,Dortmund,Union Berlin,3,0,H,0.07865818392134183,0.03431019674893254,0.061180265613264506,Bundesliga,Home win
540422,BL1,2025-08-31,2,1. FC Köln,Freiburg,4,1,H,0.058016058016058025,0.026663395084447705,0.0650187794449546,Bundesliga,Home win
540425,BL1,2025-09-12,3,Leverkusen,Frankfurt,3,1,H,0.06547470200883554,0.02842087461169407,0.06000413539999605,Bundesliga,Home win
